,sio2,tio2,al2o3,feo,fe2o3,mno,na2o,k2o,mgo,cao,p2o5,h2o,prct_c,prct_l,prct_g,Cancri_visco
0,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
1,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
2,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
3,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
4,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
5,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
6,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
7,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
8,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
9,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
10,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
11,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
12,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
13,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
14,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
15,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
16,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
17,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
18,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
19,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
20,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
21,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
22,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
23,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
24,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
25,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
26,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
27,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
28,0.538191677590939,0.107561202541625,0.0651954723547914,0.0424429289931466,0.0,0.124813213741235,0.0275246113451956,0.00124038701993671,0.0668496910375035,0.149686083152582,0.0,0.0,99.84439564469261,0.155604355307405,0.0,22.25780193810002
